169;112654450;3713963403;
170;3713963403;3713963401;
171;3713963401;112654452;
172;112654452;3713963399;
173;3713963399;26057855;
174;26057855;3713963397;
175;3713963397;112653914;
176;112653914;3713963395;
177;3713963395;26057856;
178;26057856;3713963392;
179;3713963392;112653915;
180;112653915;3713963393;
181;3713963393;3713963394;
182;3713963394;26057857;
183;26057857;3713963396;
184;3713963396;112653406;
185;112653406;3713963398;
186;3713963398;26057858;
187;26057858;3713963400;
188;3713963400;26122720;
213;3139458027;3139458019;
214;3139458019;26057847;
215;26057847;26057848;
216;26057848;3139458026;
217;3139458026;3713963925;
218;3713963925;3713963926;
219;3713963926;26057849;
220;26057849;3713963931;
221;3713963931;3713963935;
222;3713963935;3713963938;
223;3713963938;26057850;
224;26057850;3713963941;
225;3713963941;26057852;
226;26057852;26122724;
240;26122679;26122680;
241;26122680;2486315161;
242;2486315161;112632829;
243;112632829;26122681;
244;26122681;112632832;
245;112632832;2486315159;
246;2486315159;26122682;
247;26122682;112632836;
248;112632836;2486315153;
249;2486315153;2486315155;
250;2486315155;2486710653;
251;2486710653;26122848;
263;112627997;2486710639;
264;2486710639;26122676;
265;26122676;26122675;
266;26122675;112631533;
267;112631533;26122674;
268;26122674;26122673;
274;1561621080;2486710636;
275;2486710636;2486710635;
276;2486710635;2486710634;
279;26122708;3139458006;
280;3139458006;2486710654;
281;2486710654;2486315110;
282;2486315110;26122709;
283;26122709;1187411596;
284;1187411596;26122693;
290;26122707;112634552;
291;112634552;26122706;
292;26122706;2486315138;
293;2486315138;112634554;
294;112634554;2486315136;
295;2486315136;26122705;
296;26122705;112633972;
297;112633972;26122704;
298;26122704;112633698;
299;112633698;26122703;
300;26122703;2486315133;
301;2486315133;112633704;
302;112633704;2486315131;
303;2486315131;26122702;
304;26122702;2486315128;
305;2486315128;2486315125;
306;2486315125;2486710646;
307;2486710646;2486710645;
308;2486710645;2486710644;
309;2486710644;2486710643;
310;2486710643;26122700;
331;353287405;452518383;
332;452518383;126617351;
334;122452407;4737209751;
335;4737209751;4737209750;
336;4737209750;4737209749;
337;4737209749;3092747263;
338;3092747263;122452409;
339;122452409;299612405;
340;299612405;122452412;
347;122452412;122452414;
348;122452414;4708552369;
349;4708552369;122452417;
350;122452417;126634476;
354;1352647036;4751729010;
355;4751729010;4473312694;
356;4473312694;4751729004;
359;1731170804;4751802924;
360;4751802924;4464130697;
361;4464130697;4751802927;
362;4751802927;128650147;
363;128650147;128651493;
364;128651493;128651494;
370;296058885;1561621039;
371;1561621039;2489677590;
372;2489677590;1628753289;
373;1628753289;1561603613;
374;1561603613;4479796421;
375;4479796421;126604779;
376;126604779;1561603567;
377;1561603567;1471128087;
378;1471128087;126604780;
379;126604780;126604781;
380;126604781;1990333409;
381;1990333409;126604783;
382;126604783;126606845;
383;126606845;126604784;
384;126604784;4573825393;
385;4573825393;425743085;
386;425743085;343646763;
387;343646763;1202110494;
388;1202110494;126608577;
407;126604789;1487171490;
408;1487171490;4468690311;
7884;126617351;126617352;
411;126617428;3897692254;
412;3897692254;126617430;
414;2363578534;3897692240;
415;3897692240;3897692238;
416;3897692238;126617433;
419;126617351;4492375940;
420;4492375940;2363578530;
7892;122452412;404754617;
423;287458354;287458362;
424;287458362;287458356;
425;287458356;420865858;
426;420865858;2583930788;
430;128560448;4573825411;
431;4573825411;349907807;
432;349907807;4573825412;
433;4573825412;4573825413;
434;4573825413;4573825414;
435;4573825414;128560449;
436;128560449;122452427;
437;122452427;126617428;
438;126617428;4685392624;
439;4685392624;4685392623;
440;4685392623;137993249;
441;137993249;1216789894;
442;1216789894;1216789883;
443;1216789883;473879871;
444;473879871;3897692212;
445;3897692212;4749945342;
446;4749945342;128560274;
463;128566335;2486710610;
464;2486710610;128560437;
466;26015915;26015917;
467;26015917;4724823852;
468;4724823852;26015919;
469;26015919;2490198515;
470;2490198515;26015921;
471;26015921;4724823853;
472;4724823853;26015923;
473;26015923;2490198503;
474;2490198503;128569678;
483;128569766;2490198498;
484;2490198498;26015924;
485;26015924;4724823854;
486;4724823854;26015922;
487;26015922;2490198511;
488;2490198511;3092764720;
489;3092764720;26015920;
490;26015920;26015918;
491;26015918;26015916;
500;128571479;128571478;
501;128571478;4731117095;
502;4731117095;128571477;
503;128571477;128571476;
504;128571476;4731117094;
505;4731117094;2490198521;
506;2490198521;128617101;
513;128616477;4731117091;
514;4731117091;2490198518;
515;2490198518;128573633;
516;128573633;128573635;
517;128573635;4526609656;
518;4526609656;128573640;
519;128573640;4526609655;
526;411831032;128575849;
527;128575849;128575853;
528;128575853;2490198504;
529;2490198504;4731117097;
530;4731117097;128616478;
535;128617100;4731117096;
536;4731117096;128577510;
537;128577510;128577516;
538;128577516;128577517;
539;128577517;2490198500;
540;2490198500;128577519;
546;128580161;2490198492;
547;2490198492;128580163;
548;128580163;128580166;
549;128580166;128579822;
550;128579822;3092764690;
551;3092764690;128579825;
557;128581932;2490198488;
558;2490198488;128581937;
7967;2490198483;2490198482;
561;3092764704;128587399;
562;128587399;128587401;
563;128587401;128587402;
564;128587402;128587405;
565;128587405;128587408;
566;128587408;128587410;
567;128587410;128587416;
574;128587416;128588840;
575;128588840;128588844;
576;128588844;128588845;
577;128588845;128588848;
578;128588848;128588850;
579;128588850;128588853;
580;128588853;128588856;
581;128588856;128588858;
589;3092764696;128578693;
590;128578693;128578696;
591;128578696;128578699;
592;128578699;128578701;
593;128578701;128578702;
598;128607704;128594096;
599;128594096;128594097;
600;128594097;128594098;
601;128594098;128594099;
602;128594099;128594102;
603;128594102;128594103;
604;128594103;128594106;
605;128594106;128594107;
606;128594107;128594109;
607;128594109;128594110;
608;128594110;128594112;
609;128594112;2490198489;
610;2490198489;3092764702;
611;3092764702;128579825;
625;128588858;2354389954;
626;2354389954;2354389956;
627;2354389956;2354389958;
628;2354389958;2354389944;
629;2354389944;2354389953;
630;2354389953;2354389946;
631;2354389946;2354389945;
632;2354389945;2354389955;
633;2354389955;2354389948;
634;2354389948;2354389949;
635;2354389949;2354389950;
636;2354389950;128580161;
8014;128583031;2490198483;
649;128583033;4452315949;
650;4452315949;128578706;
652;128591054;128591056;
653;128591056;128591059;
654;128591059;128591062;
655;128591062;128591064;
656;128591064;128591066;
657;128591066;128591068;
658;128591068;128591070;
659;128591070;128591072;
660;128591072;128591075;
669;128560426;128616477;
670;128616477;2490198516;
671;2490198516;2490198512;
672;2490198512;2490198507;
673;2490198507;128616478;
674;128616478;128560429;
680;128560429;4731117092;
681;4731117092;2486710615;
683;128560429;128617100;
684;128617100;2490198508;
685;2490198508;2490198514;
686;2490198514;2490198519;
687;2490198519;128617101;
688;128617101;128560426;
8040;128616478;128617100;
8041;128617101;128616477;
696;128571476;128623929;
697;128623929;128623931;
698;128623931;128623933;
699;128623933;128623934;
700;128623934;128623935;
701;128623935;128577510;
707;128575853;128625787;
708;128625787;128625788;
709;128625788;128625791;
710;128625791;128625793;
711;128625793;128573633;
716;1731170804;4393941471;
717;4393941471;3570149417;
719;792643017;128651492;
720;128651492;1731170872;
721;1731170872;1731170854;
722;1731170854;128649722;
723;128649722;4393941476;
724;4393941476;4751802926;
725;4751802926;4464130696;
726;4464130696;4751802925;
727;4751802925;1731170804;
736;1352646998;4464130487;
737;4464130487;4731670855;
738;4731670855;130075601;
739;130075601;4464130488;
740;4464130488;130075593;
745;130075593;4464130690;
746;4464130690;130075701;
747;130075701;4464130689;
748;4464130689;130075702;
749;130075702;130075703;
750;130075703;4464130691;
751;4464130691;130075706;
752;130075706;4464130692;
753;4464130692;130075708;
754;130075708;4464130693;
755;4464130693;3092747277;
756;3092747277;130075709;
757;130075709;3092747274;
8082;137994933;137994581;
771;137994655;137994933;
772;137994933;4685354796;
773;4685354796;137994720;
776;25632463;4241285268;
777;4241285268;138197779;
778;138197779;513921171;
779;513921171;513920936;
780;513920936;126617354;
785;138195760;4751728997;
786;4751728997;3570147020;
787;3570147020;253283047;
788;253283047;138195667;
792;138196594;4473358625;
793;4473358625;4751728998;
795;122452417;3191980461;
796;3191980461;2161007729;
797;2161007729;3191978442;
798;3191978442;126617352;
802;138213191;4749945323;
803;4749945323;428217540;
804;428217540;138213192;
805;138213192;138210915;
809;138214591;1417595985;
810;1417595985;137981937;
812;253283034;3570147018;
813;3570147018;253283047;
8109;112613628;1103464865;
816;287458431;4378186376;
817;4378186376;4378186209;
818;4378186209;4378186138;
819;4378186138;2156104173;
820;2156104173;4378185977;
821;4378185977;4378185958;
822;4378185958;287458429;
823;287458429;2156098702;
824;2156098702;4378185663;
825;4378185663;2156104175;
826;2156104175;4378185615;
827;4378185615;430006697;
828;430006697;287458442;
829;287458442;287458440;
830;287458440;3554953684;
831;3554953684;4210849144;
832;4210849144;4210849143;
833;4210849143;4202779474;
834;4202779474;412246600;
8129;287458443;287458447;
854;411506246;444011315;
855;444011315;444004669;
856;444004669;4718388084;
857;4718388084;444004670;
858;444004670;444004671;
859;444004671;444004672;
860;444004672;444004676;
861;444004676;444004673;
862;444004673;444004674;
863;444004674;444011311;
864;444011311;287458452;
875;287458449;411834913;
876;411834913;416007714;
877;416007714;411834914;
880;287458447;2605287683;
881;2605287683;287458449;
883;296058430;296059591;
884;296059591;296059590;
885;296059590;3230631168;
886;3230631168;4004264458;
887;4004264458;291991212;
888;291991212;3230631169;
889;3230631169;296057070;
890;296057070;4605838358;
891;4605838358;297370586;
892;297370586;3230631171;
893;3230631171;296057078;
894;296057078;296057068;
895;296057068;1561621101;
896;1561621101;1561621113;
8160;296057110;296057078;
911;296058425;4605838359;
912;4605838359;296057110;
913;296057110;3230631183;
914;3230631183;296058426;
915;296058426;3230631182;
916;3230631182;3230631179;
917;3230631179;1561621115;
918;1561621115;4004264453;
919;4004264453;3230631177;
920;3230631177;296058427;
921;296058427;3230631176;
922;3230631176;3230631175;
923;3230631175;296058428;
924;296058428;3230631173;
925;3230631173;4605847606;
926;4605847606;3230631172;
927;3230631172;4605847605;
928;4605847605;296058429;
929;296058429;296058430;
930;296058430;296058743;
950;296057070;3230631180;
951;3230631180;296058426;
953;4478069058;297369724;
954;297369724;4478069059;
955;4478069059;297369739;
956;297369739;4478069033;
957;4478069033;297369726;
958;297369726;432578823;
959;432578823;4393941395;
966;128560419;2485736716;
967;2485736716;297369929;
968;297369929;297369930;
969;297369930;4585887657;
970;4585887657;297369931;
971;297369931;4585887654;
972;4585887654;2485736721;
973;2485736721;297369932;
974;297369932;4585887646;
975;4585887646;4585887653;
976;4585887653;297369933;
977;297369933;431647237;
978;431647237;297369934;
979;297369934;3250683243;
980;3250683243;431647238;
981;431647238;2485736724;
997;297370586;297370584;
998;297370584;3230631164;
999;3230631164;3230631163;
1000;3230631163;3230631165;
1001;3230631165;3230631166;
1002;3230631166;3230631167;
1003;3230631167;3230631170;
1004;3230631170;3230631171;
1012;297880023;297880024;
1013;297880024;297880025;
1014;297880025;297880026;
1017;128560423;297880033;
1018;297880033;297880050;
1019;297880050;2169223431;
1020;2169223431;2169223410;
1021;2169223410;297880051;
1022;297880051;297880041;
1023;297880041;2169223450;
1024;2169223450;297880042;
1025;297880042;2169223443;
1026;2169223443;3250683197;
1036;1352647018;4751729008;
1037;4751729008;4751729009;
1038;4751729009;4751729011;
1041;432578825;297369732;
1042;297369732;773982487;
1043;773982487;299598676;
1044;299598676;299574096;
1045;299574096;4478069050;
1046;4478069050;432578798;
1047;432578798;299573551;
1048;299573551;4452315785;
1049;4452315785;432578800;
1050;432578800;4452315783;
1051;4452315783;299573943;
1052;299573943;299608221;
1064;299573551;299607856;
1065;299607856;299597869;
1066;299597869;122491913;
1069;299579764;3570149214;
1070;3570149214;3570149216;
1071;3570149216;299579035;
1072;299579035;1106006315;
1073;1106006315;1106006333;
1078;299580145;299599582;
1079;299599582;299590514;
1080;299590514;299583544;
1081;299583544;299590114;
1082;299590114;299592087;
1083;299592087;1106006331;
1084;1106006331;3570149219;
1085;3570149219;299579764;
1086;299579764;299579766;
1095;299579890;299580230;
1096;299580230;1106006305;
1097;1106006305;299599501;
1098;299599501;299599440;
1099;299599440;299590394;
1100;299590394;1108076408;
1106;1352647013;299592374;
1107;299592374;299599024;
1108;299599024;297369742;
1111;299580961;3570149231;
1112;3570149231;1106006305;
1113;1106006305;1106006331;
1114;1106006331;1106006315;
1115;1106006315;1352647025;
1120;424016854;424016875;
1121;424016875;424016877;
1122;424016877;424016880;
1123;424016880;424016883;
1124;424016883;299582743;
1125;299582743;299583103;
1126;299583103;299586502;
1127;299586502;299583353;
1135;1731169761;1731169810;
1136;1731169810;4492321415;
1137;4492321415;1731169815;
1138;1731169815;1731169821;
1139;1731169821;1731169830;
1140;1731169830;299583231;
1141;299583231;1108076407;
1148;299583501;1106006324;
1149;1106006324;299583544;
1151;299584051;1731169671;
1152;1731169671;1108076408;
1154;1838453683;1838453678;
1155;1838453678;1838453677;
1156;1838453677;1838453675;
1157;1838453675;1838454984;
1158;1838454984;299586767;
1159;299586767;1731169828;
1160;1731169828;299586768;
1161;299586768;299586765;
1162;299586765;299584060;
1163;299584060;4573598520;
1164;4573598520;299584063;
1165;299584063;299584664;
1166;299584664;299585606;
1167;299585606;299585301;
1181;1731169430;4492321405;
1182;4492321405;4492321407;
1183;4492321407;1731169422;
1184;1731169422;343634602;
1185;343634602;1334167600;
1186;1334167600;299584061;
1187;299584061;299584064;
1188;299584064;1731169440;
1189;1731169440;1731169436;
1190;1731169436;299584296;
1191;299584296;299580961;
1192;299580961;343634589;
1193;343634589;299584069;
1206;299585606;299585280;
1207;299585280;299585284;
1208;299585284;299585609;
1209;299585609;299584051;
1210;299584051;299591000;
1211;299591000;299585291;
1212;299585291;299585612;
1213;299585612;299585296;
1214;299585296;299585300;
1215;299585300;299585301;
1225;299586502;1838454986;
1226;1838454986;299586764;
1227;299586764;299586765;
8332;299590114;299590394;
1231;299592084;4478069063;
1232;4478069063;1731169595;
1233;1731169595;1106006309;
1234;1106006309;299592133;
1235;299592133;4478069062;
1236;4478069062;299592087;
1237;299592087;4478069061;
1238;4478069061;299592090;
1239;299592090;1106006333;
1240;1106006333;1731169566;
1241;1731169566;4478069064;
1242;4478069064;299592084;
8345;299592374;299592379;
1255;4473312167;4751793199;
1256;4751793199;4751793198;
1257;4751793198;4473312169;
1258;4473312169;4751793197;
1259;4751793197;299574281;
8351;299594486;1352663653;
1265;299594484;299610764;
1266;299610764;1290710590;
1267;1290710590;299610586;
1270;773982490;4452315771;
1271;4452315771;4452315772;
1272;4452315772;773982495;
1273;773982495;4452315770;
1274;4452315770;773982498;
1275;773982498;773982485;
1276;773982485;773982494;
8362;299598126;299597866;
1284;299598639;299598126;
1285;299598126;299598638;
1286;299598638;299598676;
1289;299598639;299599207;
1290;299599207;299597869;
1292;130075497;299604253;
1293;299604253;299604350;
1294;299604350;299604140;
1295;299604140;299604137;
1296;299604137;4731670862;
1297;4731670862;299604136;
1298;299604136;1352647022;
1305;299607565;4492318586;
1306;4492318586;299607807;
1307;299607807;299607579;
1308;299607579;299607567;
1309;299607567;4492318556;
1310;4492318556;299607587;
1311;299607587;4492318560;
1312;4492318560;4492318557;
1313;4492318557;299607569;
1314;299607569;4492318559;
1315;4492318559;299607581;
1316;299607581;4492318558;
1317;4492318558;299607565;
8388;299607807;299585606;
1331;299608246;1731170416;
1332;1731170416;299608108;
1333;299608108;4394003187;
1334;4394003187;299608120;
1335;299608120;1731170240;
1336;1731170240;1731170233;
1337;1731170233;299607855;
1338;299607855;1731170248;
1339;1731170248;1731170245;
1340;1731170245;299607856;
1350;299608220;299608246;
1351;299608246;299608221;
1353;1352663645;1352663666;
1354;1352663666;1352663678;
1355;1352663678;1290727908;
1356;1290727908;299610634;
1357;299610634;299610661;
1358;299610661;299610576;
8407;299610576;299610586;
1365;299610766;299610764;
1366;299610764;299610634;
1368;299610661;4573702100;
1369;4573702100;1290710590;
1370;1290710590;299610718;
1373;1290701032;4792263729;
1374;4792263729;299610766;
1375;299610766;299610718;
1376;299610718;299610763;
1377;299610763;1290733867;
1378;1290733867;408438890;
1379;408438890;3897692278;
1380;3897692278;3897692279;
1381;3897692279;418198684;
1382;418198684;1165604056;
1383;1165604056;299610705;
1394;299610700;773982493;
1395;773982493;4792263730;
1396;4792263730;299611055;
1397;299611055;3897692275;
1398;3897692275;3897692274;
1399;3897692274;4792263731;
1400;4792263731;299611362;
1401;299611362;3897692272;
1409;122452414;4708552372;
1410;4708552372;299611722;
1411;299611722;411842524;
1412;411842524;1548540059;
1413;1548540059;773982493;
1414;773982493;1387283703;
1415;1387283703;3897692280;
1422;411842524;299610928;
1423;299610928;299575943;
1425;299611055;299610932;
1426;299610932;1548540055;
1427;1548540055;299611392;
1428;299611392;299610949;
1429;299610949;418717034;
1430;418717034;299612350;
1431;299612350;411502730;
1432;411502730;2025523130;
1433;2025523130;299612189;
1434;299612189;122452412;
1444;1352647054;4751793171;
1445;4751793171;4473312690;
1446;4473312690;4751793172;
1447;4751793172;4473312691;
1448;4473312691;4473312188;
1449;4473312188;299611248;
1450;299611248;299611257;
1451;299611257;4473312187;
1452;4473312187;299611387;
1453;299611387;4473312186;
1454;4473312186;299611250;
1455;299611250;4473312185;
1456;4473312185;299611262;
1457;299611262;299611252;
1458;299611252;4473312184;
1459;4473312184;299611237;
1460;299611237;4473312183;
1461;4473312183;299611238;
1462;299611238;4473312182;
1463;4473312182;299611239;
1464;299611239;299611634;
1465;299611634;4473312181;
1466;4473312181;299611240;
1467;299611240;4473312180;
1468;4473312180;299611241;
1469;299611241;4473312179;
1470;4473312179;4473312177;
1471;4473312177;299611242;
1472;299611242;4473312178;
1473;4473312178;1352647015;
1474;1352647015;4473312175;
1475;4473312175;4751793189;
1476;4751793189;1352646990;
1477;1352646990;4751793188;
1478;4751793188;4473312176;
1479;4473312176;1352647028;
1515;299611292;4473312172;
1516;4473312172;1353874576;
1517;1353874576;4473312173;
1518;4473312173;4751793191;
1519;4751793191;4751793190;
1520;4751793190;1291503779;
1526;122452409;299611381;
1527;299611381;299612344;
1528;299612344;4708552719;
1529;4708552719;299611581;
1530;299611581;4484836738;
1531;4484836738;299611499;
1532;299611499;299611503;
8500;299611634;4708552722;
1540;299612189;2025523127;
1541;2025523127;4452315971;
1542;4452315971;417011929;
1543;417011929;299611381;
1544;299611381;299611382;
1545;299611382;299611383;
1546;299611383;299611384;
1547;299611384;299611385;
1548;299611385;4708552713;
1549;4708552713;299611386;
1550;299611386;299611387;
1561;299610949;299611401;
1562;299611401;4708552689;
1563;4708552689;2363578573;
1564;2363578573;4708552694;
1565;4708552694;2363578568;
1566;2363578568;4708552704;
1567;4708552704;299611503;
8519;299611237;4708552723;
8520;299611581;4708552725;
8521;299611755;299611722;
1577;299612344;4708552712;
1578;4708552712;299612343;
1579;299612343;299612465;
1580;299612465;299612466;
1581;299612466;299612349;
1582;299612349;4573702094;
1583;4573702094;299612350;
1590;299612405;417011929;
1591;417011929;299612349;
1593;3092747273;3092747280;
1594;3092747280;3622681754;
1595;3622681754;299612546;
1596;299612546;3622681753;
1597;3622681753;299612557;
1598;299612557;3092747275;
1599;3092747275;3622681755;
1600;3622681755;299612559;
1601;299612559;3622681752;
1602;3622681752;299612591;
1603;299612591;299612561;
1604;299612561;3092747268;
1605;3092747268;299612552;
1606;299612552;299612553;
1607;299612553;3622681756;
1608;3622681756;1352663655;
1624;299613187;4708592809;
1625;4708592809;299613395;
1626;299613395;2678049794;
1629;299613396;1108076393;
1630;1108076393;299613431;
1631;299613431;299613574;
1634;299613395;299613396;
1635;299613396;299613430;
1636;299613430;409972857;
1637;409972857;417153187;
1641;299613574;1108076406;
1642;1108076406;299613430;
1644;299613573;417153179;
1645;417153179;409973397;
1646;409973397;299613476;
1649;138196470;3570147022;
1650;3570147022;2165540625;
8564;128560446;2225284288;
8565;112651991;112651992;
8566;112652932;112613608;
8567;112613608;26057853;
1656;26015874;4720708093;
1657;4720708093;26015872;
1659;3092764704;3092764717;
1660;3092764717;3092764708;
1661;3092764708;26015899;
1662;26015899;26015901;
1663;26015901;26015903;
1664;26015903;26015905;
1665;26015905;26015907;
1666;26015907;128579264;
1674;25532210;3522106316;
1675;3522106316;3522106322;
1676;3522106322;3522106324;
1677;3522106324;25532211;
8582;319327505;319327503;
1682;1352646988;4731670863;
1683;4731670863;1352647001;
1684;1352647001;4394003172;
1685;4394003172;4394003185;
1686;4394003185;1352647025;
1687;1352647025;1352663675;
1688;1352663675;1352663647;
1689;1352663647;299592113;
1697;1111353957;428217533;
1698;428217533;4773391850;
1699;4773391850;138208399;
1700;138208399;138208401;
1701;138208401;3153341344;
1702;3153341344;129953505;
1708;297880076;4708575533;
1709;4708575533;1594780238;
1710;1594780238;1352647011;
8600;297369744;299599148;
1714;404066469;1216830856;
1715;1216830856;314549154;
1716;314549154;343634508;
1717;343634508;1731168401;
1718;1731168401;1731168378;
1719;1731168378;411018958;
1720;411018958;1731168353;
1721;1731168353;1216830866;
1722;1216830866;4708644777;
1723;4708644777;1731168333;
1724;1731168333;4708644776;
1725;4708644776;1216830892;
1726;1216830892;343634510;
1727;343634510;409770937;
1741;4708644788;4708644889;
1742;4708644889;4708644890;
1743;4708644890;4708644891;
1744;4708644891;4708644892;
1745;4708644892;4708644893;
1746;4708644893;4708644785;
1747;4708644785;4708644894;
1748;4708644894;4708644786;
1749;4708644786;4708644787;
1750;4708644787;343634545;
1760;409089302;1731168838;
1761;1731168838;1731168804;
1762;1731168804;1731168731;
1763;1731168731;411019008;
1767;1352646999;343634578;
1768;343634578;1594780111;
1769;1594780111;343634580;
1772;409118177;4720708095;
1773;4720708095;26015876;
1774;26015876;774051018;
1775;774051018;3622681757;
1776;3622681757;409118178;
1777;409118178;3622681758;
1778;3622681758;409118179;
1779;409118179;1352663664;
1787;343634626;1223751736;
1788;1223751736;1223751698;
1790;343634639;343634632;
1791;343634632;343634636;
1792;343634636;343634623;
8645;444023185;343634633;
8646;343634636;410371870;
1797;343634639;1223751627;
1798;1223751627;4478053098;
1800;343646666;415788575;
1801;415788575;343634648;
1802;343634648;1548540063;
1803;1548540063;343634647;
1804;343634647;343634646;
1809;343646649;343646655;
1810;343646655;343646665;
1811;343646665;4685339950;
1812;4685339950;343634646;
1816;343646655;343646660;
1817;343646660;4492375939;
1818;4492375939;2363578561;
1819;2363578561;343646659;
1823;343646660;2363578584;
1824;2363578584;343646661;
1825;343646661;343646662;
1828;343646661;2363578585;
1829;2363578585;343646665;
1831;416355034;343646678;
1832;343646678;343646669;
1833;343646669;343646668;
1836;343634646;444023177;
1837;444023177;343646671;
1838;343646671;1165604049;
1839;1165604049;343646668;
8674;343646669;343646672;
1844;3897692260;3897692261;
1845;3897692261;413564238;
1846;413564238;4492375937;
1847;4492375937;343646675;
1848;343646675;4492375938;
1849;4492375938;343646678;
1855;2168903802;1165604097;
1856;1165604097;343646682;
1857;343646682;343646683;
1858;343646683;343646684;
1859;343646684;402542090;
1864;343646685;416410137;
1865;416410137;343646683;
8688;343634649;343646685;
1868;343646686;3896082287;
1869;3896082287;473894833;
1870;473894833;402542090;
1871;402542090;343646687;
1872;343646687;343634635;
1877;128578706;416007715;
1878;416007715;316511865;
1879;316511865;4464000772;
1880;4464000772;416007716;
8698;128560437;343646688;
1885;343646688;343646697;
1886;343646697;2490198485;
1887;2490198485;2486710547;
1890;416007731;4526689698;
1891;4526689698;4526689701;
1892;4526689701;4526689693;
1893;4526689693;416007732;
1894;416007732;343646695;
1895;343646695;4526689702;
1896;4526689702;428670443;
1897;428670443;343646696;
1898;343646696;343646697;
1907;416007724;428670444;
1908;428670444;428670445;
1909;428670445;343646698;
1910;343646698;343646700;
1911;343646700;416007714;
1916;416007718;428050263;
1917;428050263;416007719;
1918;416007719;343646705;
1919;343646705;1165604058;
1920;1165604058;4526688784;
1921;4526688784;4526688769;
1922;4526688769;4526688770;
1923;4526688770;4526688771;
1924;4526688771;343646706;
1933;343646706;4526688768;
1934;4526688768;1165604093;
1935;1165604093;4526688775;
1936;4526688775;404746922;
1937;404746922;1165604092;
1938;1165604092;1165604008;
1939;1165604008;316511865;
1946;128560448;3443071665;
1947;3443071665;3443071666;
1948;3443071666;343646709;
1949;343646709;343646728;
1950;343646728;4526689710;
1951;4526689710;435468997;
1952;435468997;316511863;
1959;435477342;4685339954;
1960;4685339954;343646709;
1962;343646742;1216466437;
1963;1216466437;1216466427;
1964;1216466427;1216466372;
1965;1216466372;343646755;
1966;343646755;343646741;
1967;343646741;4598508653;
1968;4598508653;1216466503;
1969;1216466503;343646740;
1970;343646740;3694392898;
1971;3694392898;3694392899;
1972;3694392899;3694392900;
1973;3694392900;3694392901;
1974;3694392901;3694392902;
1975;3694392902;3694392903;
1976;3694392903;3694392904;
1977;3694392904;3694392905;
1978;3694392905;3694392910;
1979;3694392910;3694392906;
1980;3694392906;3694392907;
1981;3694392907;3694392908;
2001;343646741;1216466373;
2002;1216466373;4505281871;
2003;4505281871;1216466441;
2004;1216466441;343646746;
2005;343646746;4013074549;
2006;4013074549;1216466352;
2007;1216466352;343646747;
2014;128560439;1216466407;
2015;1216466407;411831031;
2016;411831031;411831030;
2019;343646748;411831027;
2020;411831027;343646750;
2021;343646750;343646751;
2024;343646752;411831027;
2025;411831027;4526688719;
2026;4526688719;4526688726;
2027;4526688726;4526688725;
2028;4526688725;4526688720;
2029;4526688720;343646749;
2035;343646757;4455723344;
2036;4455723344;416011572;
8782;343646753;416011572;
2039;431654283;431654285;
2040;431654285;4718387851;
2041;4718387851;431654290;
2042;431654290;4718387849;
2043;4718387849;4718387850;
2044;4718387850;431654293;
2045;431654293;431654295;
2046;431654295;4455723341;
